key,fare_amount
2010-12-14 23:27:36.0000004,5.64
2010-12-14 23:27:36.0000002,9.46
2014-04-14 13:48:32.0000001,30.63
2014-04-14 13:48:32.0000002,7.26
2014-08-07 16:57:56.0000001,7.6
2009-09-14 02:19:00.00000022,8.95
2009-09-14 02:19:00.00000010,12.22
2009-09-14 02:19:00.0000004,5.61
2009-09-14 02:19:00.00000011,4.71
2009-09-14 02:19:00.00000023,9.8
2009-09-14 02:19:00.00000041,5.16
2009-09-14 02:19:00.00000013,12.14
2014-03-17 16:07:56.0000001,7.64
2011-06-12 11:31:48.0000003,5.83
2011-06-12 11:31:48.0000001,7.89
2011-06-12 11:31:48.0000002,14.37
2015-06-24 14:19:52.0000003,9.7
2010-08-21 22:21:32.0000003,8.13
2012-01-26 11:17:36.0000001,5.76
2015-02-27 14:15:52.0000001,9.76
2015-02-27 14:15:52.0000002,8.89
2014-09-14 17:22:12.0000004,8.03
2009-01-02 17:45:40.0000004,33.07
2009-01-02 17:45:40.0000001,6.69
2009-01-02 17:45:40.0000002,8.72
2009-01-02 17:45:40.0000003,5.96
2009-01-01 11:04:24.0000003,12.05
2009-01-01 11:04:24.0000001,7.07
2014-04-28 19:46:36.0000001,5.85
2011-06-01 07:37:00.000000192,20.09
2011-06-01 07:37:00.000000115,14.87
2011-06-01 07:37:00.00000089,7.93
2011-06-01 07:37:00.00000087,8.73
2011-06-01 07:37:00.000000173,5.23
2011-06-01 07:37:00.000000166,10.48
2011-06-01 07:37:00.00000081,5.73
2011-06-01 07:37:00.00000041,5.29
2011-06-01 07:37:00.000000102,4.64
2011-06-01 07:37:00.000000215,16.01
2011-06-01 07:37:00.0000006,27.79
2011-06-01 07:37:00.000000161,6.95
2011-06-01 07:37:00.000000123,5.25
2011-06-01 07:37:00.000000117,8.71
2011-06-01 07:37:00.0000004,19.0
2011-06-01 07:37:00.000000133,10.23
2011-06-01 07:37:00.000000160,7.7
2011-06-01 07:37:00.000000136,16.64
2011-06-01 07:37:00.000000214,10.43
2011-06-01 07:37:00.00000047,13.66
2011-06-01 07:37:00.0000001,6.64
2011-06-01 07:37:00.00000096,5.54
2011-06-01 07:37:00.000000150,20.58
2011-06-01 07:37:00.00000072,17.73
2011-06-01 07:37:00.00000064,8.35
2010-08-27 18:45:00.00000048,16.84
2010-08-27 18:45:00.000000210,15.66
2010-08-27 18:45:00.000000159,4.98
2010-08-27 18:45:00.00000083,10.68
2010-08-27 18:45:00.000000145,5.12
2010-08-27 18:45:00.00000096,6.35
2010-08-27 18:45:00.00000036,6.01
2010-08-27 18:45:00.00000088,9.43
2010-08-27 18:45:00.000000116,12.6
2010-08-27 18:45:00.000000193,7.2
2010-08-27 18:45:00.000000121,5.48
2010-08-27 18:45:00.00000074,16.72
2010-08-27 18:45:00.00000075,9.2
2010-08-27 18:45:00.000000130,15.72
2010-08-27 18:45:00.000000224,6.24
2010-08-27 18:45:00.00000072,5.05
2010-08-27 18:45:00.000000128,9.22
2010-08-27 18:45:00.000000163,11.55
2010-08-27 18:45:00.000000171,9.01
2010-08-27 18:45:00.000000157,11.65
2010-08-27 18:45:00.000000147,6.76
2010-08-27 18:45:00.000000119,6.23
2010-08-27 18:45:00.000000111,6.48
2010-08-27 18:45:00.00000015,21.57
2010-08-27 18:45:00.00000062,5.74
2010-08-27 18:45:00.000000127,5.95
2010-08-27 18:45:00.000000223,4.61
2010-08-27 18:45:00.000000112,9.64
2010-08-27 18:45:00.000000201,17.79
2010-08-27 18:45:00.000000135,12.0
2010-08-27 18:45:00.00000092,7.9
2010-08-27 18:45:00.00000056,5.03
2010-08-27 18:45:00.000000105,10.33
2010-08-27 18:45:00.000000222,5.5
2010-08-27 18:45:00.00000023,8.01
2011-02-12 00:43:24.0000002,6.89
2014-05-07 06:50:20.0000004,6.92
2010-08-14 02:13:00.000000131,10.92
2010-08-14 02:13:00.00000097,7.62
2010-08-14 02:13:00.00000086,4.85
2010-08-14 02:13:00.00000051,9.31
2010-08-14 02:13:00.000000128,5.68
2010-08-14 02:13:00.00000074,9.33
2010-08-14 02:13:00.000000169,5.38
2010-08-14 02:13:00.000000127,10.31
2010-08-14 02:13:00.00000036,6.71
2010-08-14 02:13:00.00000068,26.9
2010-08-14 02:13:00.00000042,24.26
2010-08-14 02:13:00.000000115,21.41
2010-08-14 02:13:00.00000029,7.02
2010-08-14 02:13:00.0000003,55.64
2010-08-14 02:13:00.00000037,17.81
2010-08-14 02:13:00.000000121,4.53
2010-08-14 02:13:00.00000031,5.53
2010-08-14 02:13:00.00000094,13.67
2010-08-14 02:13:00.000000136,10.59
2010-08-14 02:13:00.00000018,9.06
2010-08-14 02:13:00.000000125,9.47
2010-08-14 02:13:00.00000041,20.52
2010-08-14 02:13:00.000000163,17.74
2010-08-14 02:13:00.000000126,8.22
2010-08-14 02:13:00.0000008,11.94
2010-08-14 02:13:00.00000057,6.09
2010-08-14 02:13:00.00000050,16.67
2010-08-14 02:13:00.000000152,5.64
2014-03-25 23:47:00.00000083,6.46
2014-03-25 23:47:00.000000139,5.75
2014-03-25 23:47:00.000000122,18.55
2014-03-25 23:47:00.00000093,6.3
2014-03-25 23:47:00.00000039,9.77
2014-03-25 23:47:00.000000119,6.81
2014-03-25 23:47:00.00000067,11.99
2014-03-25 23:47:00.00000034,8.96
2014-03-25 23:47:00.00000040,12.94
2014-03-25 23:47:00.000000137,10.84
2014-03-25 23:47:00.00000076,20.95
2014-03-25 23:47:00.00000057,9.41
2014-03-25 23:47:00.000000104,8.04
2014-03-25 23:47:00.00000069,5.42
2015-06-05 08:38:56.0000008,18.21
2010-08-06 20:27:12.0000003,7.99
2012-08-03 12:33:08.0000001,5.84
2010-09-29 16:43:00.00000088,11.03
2010-09-29 16:43:00.00000034,12.22
2010-09-29 16:43:00.00000069,13.48
2010-09-29 16:43:00.000000172,9.83
2010-09-29 16:43:00.000000152,6.34
2010-09-29 16:43:00.00000084,8.3
2010-09-29 16:43:00.000000136,5.99
2010-09-29 16:43:00.000000126,9.43
2010-09-29 16:43:00.000000171,5.66
2010-09-29 16:43:00.000000139,5.59
2010-09-29 16:43:00.0000002,5.91
2010-09-29 16:43:00.00000070,8.4
2010-09-29 16:43:00.00000045,4.98
2010-09-29 16:43:00.0000009,9.96
2010-09-29 16:43:00.00000057,11.03
2010-09-29 16:43:00.000000118,6.75
2010-09-29 16:43:00.00000042,11.01
2010-09-29 16:43:00.000000130,7.78
2010-09-29 16:43:00.00000039,6.81
2010-09-29 16:43:00.00000032,7.36
2014-10-27 14:58:00.000000101,7.94
2014-10-27 14:58:00.00000023,9.09
2014-10-27 14:58:00.0000006,9.44
2014-10-27 14:58:00.000000113,5.83
2014-10-27 14:58:00.000000143,4.63
2014-10-27 14:58:00.00000090,5.36
2014-10-27 14:58:00.000000104,14.5
2014-10-27 14:58:00.000000148,33.16
2014-10-27 14:58:00.00000060,5.72
2014-10-27 14:58:00.000000129,18.66
2014-10-27 14:58:00.00000012,13.08
2014-10-27 14:58:00.00000035,12.44
2014-10-27 14:58:00.00000036,8.36
2014-10-27 14:58:00.000000150,7.8
2014-10-27 14:58:00.00000050,5.78
2014-10-27 14:58:00.000000103,7.23
2014-10-27 14:58:00.00000067,5.62
2014-10-27 14:58:00.00000066,5.64
2009-10-08 23:44:56.0000003,9.78
2012-11-03 17:11:00.00000064,13.26
2012-11-03 17:11:00.00000074,5.98
2012-11-03 17:11:00.000000132,50.55
2012-11-03 17:11:00.00000031,7.92
2012-11-03 17:11:00.00000028,7.91
2012-11-03 17:11:00.000000102,8.13
2012-11-03 17:11:00.00000067,7.89
2012-11-03 17:11:00.000000162,7.64
2012-11-03 17:11:00.00000054,12.82
2012-11-03 17:11:00.00000046,6.11
2012-11-03 17:11:00.000000113,24.45
2012-11-03 17:11:00.00000093,6.3
2012-11-03 17:11:00.00000032,7.44
2012-11-03 17:11:00.00000052,16.19
2012-11-03 17:11:00.000000147,8.11
2012-11-03 17:11:00.000000125,7.67
2012-11-03 17:11:00.00000086,6.31
2012-11-03 17:11:00.0000009,7.78
2012-11-03 17:11:00.000000136,6.88
2012-11-03 17:11:00.00000077,8.44
2012-11-03 17:11:00.00000099,14.52
2012-11-03 17:11:00.00000096,9.63
2012-11-03 17:11:00.000000161,7.04
2012-11-03 17:11:00.000000124,9.38
2012-11-03 17:11:00.00000016,20.18
2012-11-03 17:11:00.00000058,4.66
2012-11-03 17:11:00.00000083,8.45
2012-11-03 17:11:00.00000082,7.6
2012-11-03 17:11:00.00000075,18.11
2012-11-03 17:11:00.00000061,10.18
2012-11-03 17:11:00.00000012,7.03
2012-11-03 17:11:00.00000057,4.59
2012-11-03 17:11:00.00000037,5.32
2012-11-03 17:11:00.000000106,6.5
2009-05-07 13:58:32.0000002,29.03
2011-05-28 17:29:44.0000001,44.42
2011-05-28 17:29:44.0000004,29.77
2011-12-25 21:26:32.0000002,6.98
2009-05-06 01:49:12.0000002,18.2
2009-05-06 01:49:12.0000004,6.22
2011-03-11 01:44:00.00000030,9.16
2011-03-11 01:44:00.00000027,36.78
2011-03-11 01:44:00.0000009,9.23
2011-03-11 01:44:00.00000047,31.37
2011-03-11 01:44:00.00000092,5.72
2011-03-11 01:44:00.0000006,12.66
2011-03-11 01:44:00.00000056,16.95
2011-03-11 01:44:00.00000081,11.92
2011-03-11 01:44:00.00000039,8.23
2011-03-11 01:44:00.00000077,19.92
2011-03-11 01:44:00.00000059,15.1
2011-03-11 01:44:00.00000028,7.76
2011-03-11 01:44:00.00000036,13.09
2011-03-11 01:44:00.00000038,23.05
2011-03-11 01:44:00.00000065,19.06
2011-03-11 01:44:00.0000003,8.52
2013-01-27 00:09:12.0000003,7.51
2012-01-07 11:21:56.0000003,4.89
2012-01-07 11:21:56.0000001,7.45
2012-10-31 12:17:24.0000002,10.74
2012-10-20 02:05:08.0000003,7.07
2014-10-11 15:11:24.0000003,4.64
2009-08-17 12:27:08.0000002,9.6
2014-04-09 09:23:12.0000004,10.61
2009-11-25 19:32:52.0000004,5.99
2014-05-30 00:09:16.0000007,6.23
2014-05-30 00:09:16.0000006,15.75
2013-01-07 17:08:32.0000002,8.56
2013-02-18 17:37:28.0000001,5.17
2011-10-04 09:37:00.00000038,13.36
2011-10-04 09:37:00.00000095,9.73
2011-10-04 09:37:00.00000015,8.5
2011-10-04 09:37:00.00000022,30.75
2011-10-04 09:37:00.00000052,9.7
2011-10-04 09:37:00.000000141,11.38
2011-10-04 09:37:00.000000179,14.78
2011-10-04 09:37:00.000000148,6.91
2011-10-04 09:37:00.00000014,7.06
2011-10-04 09:37:00.00000085,5.68
2011-10-04 09:37:00.000000162,11.3
2011-10-04 09:37:00.00000034,31.53
2011-10-04 09:37:00.00000037,15.56
2011-10-04 09:37:00.000000111,12.92
2011-10-04 09:37:00.00000061,4.56
2011-10-04 09:37:00.000000199,7.71
2011-10-04 09:37:00.000000158,20.44
2011-10-04 09:37:00.000000149,8.11
2011-10-04 09:37:00.00000069,17.55
2011-10-04 09:37:00.00000077,10.08
2011-10-04 09:37:00.000000165,15.33
2011-10-04 09:37:00.00000044,11.18
2011-10-04 09:37:00.000000191,12.63
2011-10-04 09:37:00.000000164,5.49
2011-10-04 09:37:00.000000135,5.31
2011-10-04 09:37:00.000000190,13.73
2011-10-04 09:37:00.000000163,17.39
2011-10-04 09:37:00.00000054,25.3
2011-10-04 09:37:00.000000177,9.83
2011-10-04 09:37:00.00000064,5.61
2011-10-04 09:37:00.0000003,10.06
2011-10-04 09:37:00.000000196,26.94
2011-10-04 09:37:00.000000155,6.18
2012-10-23 14:15:04.0000002,9.14
2012-10-18 21:06:20.0000009,7.79
2012-10-18 21:06:20.0000007,10.25
2014-12-24 03:00:00.00000016,14.71
2014-12-24 03:00:00.00000025,9.64
2014-12-24 03:00:00.00000029,6.79
2014-12-24 03:00:00.00000040,10.75
2014-12-24 03:00:00.0000007,5.23
2014-12-24 03:00:00.00000019,6.9
2014-12-24 03:00:00.00000039,5.58
2010-10-07 10:54:20.0000003,50.13
2011-02-21 20:11:08.0000006,9.45
2009-10-04 22:54:56.0000002,13.93
2015-04-11 20:31:32.00000011,6.96
2015-04-11 20:31:32.0000005,11.03
2011-02-20 12:31:04.0000002,7.22
2013-01-01 22:04:56.0000002,8.92
2013-01-01 22:04:56.0000003,8.1
2013-04-23 17:52:44.0000003,49.93
2010-01-01 13:19:40.0000004,14.12
2010-03-06 23:51:08.0000003,13.91
2014-04-27 02:57:00.000000155,10.52
2014-04-27 02:57:00.00000072,9.69
2014-04-27 02:57:00.00000043,7.92
2014-04-27 02:57:00.00000073,12.42
2014-04-27 02:57:00.00000013,14.98
2014-04-27 02:57:00.000000191,6.17
2014-04-27 02:57:00.000000171,16.72
2014-04-27 02:57:00.000000162,18.61
2014-04-27 02:57:00.00000082,14.33
2014-04-27 02:57:00.00000023,6.92
2014-04-27 02:57:00.000000137,6.47
2014-04-27 02:57:00.00000057,15.23
2014-04-27 02:57:00.000000174,5.09
2014-04-27 02:57:00.00000012,4.9
2014-04-27 02:57:00.000000158,5.0
2014-04-27 02:57:00.000000138,30.97
2014-04-27 02:57:00.000000172,10.63
2014-04-27 02:57:00.000000195,10.54
2014-04-27 02:57:00.000000131,6.93
2014-04-27 02:57:00.000000140,14.18
2014-04-27 02:57:00.000000154,5.02
2014-04-27 02:57:00.00000036,6.85
2014-04-27 02:57:00.000000153,11.21
2014-04-27 02:57:00.000000164,6.55
2014-04-27 02:57:00.00000031,6.95
2014-04-27 02:57:00.000000116,21.9
2014-04-27 02:57:00.000000187,8.68
2011-01-18 10:26:40.0000001,13.25
2011-12-13 22:00:00.000000185,12.03
2011-12-13 22:00:00.000000117,29.66
2011-12-13 22:00:00.00000037,14.41
2011-12-13 22:00:00.000000171,8.24
2011-12-13 22:00:00.000000194,13.17
2011-12-13 22:00:00.000000237,5.52
2011-12-13 22:00:00.000000160,7.34
2011-12-13 22:00:00.000000145,5.01
2011-12-13 22:00:00.00000035,11.55
2011-12-13 22:00:00.00000081,5.35
2011-12-13 22:00:00.00000015,8.23
2011-12-13 22:00:00.000000118,8.98
2011-12-13 22:00:00.000000140,9.26
2011-12-13 22:00:00.00000092,21.83
2011-12-13 22:00:00.00000047,6.43
2011-12-13 22:00:00.000000119,7.36
2011-12-13 22:00:00.00000077,5.54
2011-12-13 22:00:00.00000096,8.3
2011-12-13 22:00:00.000000152,17.98
2011-12-13 22:00:00.000000198,9.22
2011-12-13 22:00:00.00000043,7.07
2011-12-13 22:00:00.000000115,5.64
2011-12-13 22:00:00.000000236,5.14
2011-12-13 22:00:00.000000200,5.78
2011-12-13 22:00:00.0000001,19.1
2011-12-13 22:00:00.000000251,7.76
2011-12-13 22:00:00.00000049,6.91
2011-12-13 22:00:00.00000034,10.78
2011-12-13 22:00:00.000000262,6.63
2011-12-13 22:00:00.00000018,23.19
2011-12-13 22:00:00.000000108,5.54
2011-12-13 22:00:00.00000084,6.75
2014-05-13 07:33:52.0000005,6.18
2011-06-30 09:37:08.0000001,9.23
2009-01-28 16:36:28.0000004,10.13
2010-07-21 22:06:12.0000004,14.3
2013-05-24 13:37:32.0000003,10.46
2013-05-24 13:37:32.0000002,5.34
2014-03-05 21:07:12.0000002,4.63
2014-03-05 21:07:12.0000005,5.16
2009-11-28 15:07:24.0000002,6.83
2010-07-31 15:47:28.0000002,12.97
2013-11-22 15:36:36.0000001,10.17
2011-06-26 18:48:08.0000003,7.87
2011-10-17 18:49:20.0000001,11.63
2011-10-17 18:49:20.0000004,7.59
2014-07-21 18:19:00.00000053,7.29
2014-07-21 18:19:00.00000085,8.72
2014-07-21 18:19:00.000000175,6.35
2014-07-21 18:19:00.00000076,10.1
2014-07-21 18:19:00.000000147,10.2
2014-07-21 18:19:00.0000001,14.15
2014-07-21 18:19:00.0000007,7.11
2014-07-21 18:19:00.000000234,9.45
2014-07-21 18:19:00.000000188,7.97
2014-07-21 18:19:00.00000024,8.66
2014-07-21 18:19:00.000000158,5.18
2014-07-21 18:19:00.00000093,10.31
2014-07-21 18:19:00.00000081,6.6
2014-07-21 18:19:00.000000206,6.32
2014-07-21 18:19:00.00000095,23.36
2014-07-21 18:19:00.000000164,4.79
2014-07-21 18:19:00.00000062,5.94
2014-07-21 18:19:00.000000140,9.38
2014-07-21 18:19:00.000000155,11.93
2014-07-21 18:19:00.000000170,8.13
2014-07-21 18:19:00.000000238,18.64
2014-07-21 18:19:00.000000207,8.4
2014-07-21 18:19:00.00000016,12.79
2014-07-21 18:19:00.000000237,11.12
2014-07-21 18:19:00.00000045,5.72
2014-07-21 18:19:00.000000110,5.76
2014-07-21 18:19:00.000000157,5.41
2014-07-21 18:19:00.000000236,9.81
2014-07-21 18:19:00.000000151,6.52
2014-07-21 18:19:00.000000192,5.01
2014-07-21 18:19:00.00000086,5.74
2014-07-21 18:19:00.00000040,6.26
2014-07-21 18:19:00.000000209,4.96
2014-07-21 18:19:00.000000138,10.43
2014-07-21 18:19:00.000000131,9.9
2014-07-21 18:19:00.000000243,7.52
2014-07-21 18:19:00.000000199,14.48
2014-07-21 18:19:00.00000041,10.68
2014-07-21 18:19:00.000000180,10.49
2014-07-21 18:19:00.00000052,6.54
2014-07-21 18:19:00.00000084,6.35
2011-06-13 09:55:04.0000006,8.2
2011-06-13 09:55:04.0000002,26.87
2014-12-27 22:31:56.0000001,9.93
2014-12-27 22:31:56.0000003,24.25
2010-09-20 16:48:00.00000050,9.2
2010-09-20 16:48:00.00000055,8.18
2010-09-20 16:48:00.000000154,9.44
2010-09-20 16:48:00.000000106,15.52
2010-09-20 16:48:00.000000163,20.79
2010-09-20 16:48:00.000000121,47.77
2010-09-20 16:48:00.000000111,49.33
2010-09-20 16:48:00.000000124,9.23
2010-09-20 16:48:00.000000143,4.74
2010-09-20 16:48:00.000000131,7.71
2010-09-20 16:48:00.000000137,33.89
2010-09-20 16:48:00.000000142,7.74
2010-09-20 16:48:00.00000036,6.76
2010-09-20 16:48:00.0000007,13.84
2010-09-20 16:48:00.000000112,11.43
2010-09-20 16:48:00.000000104,9.77
2010-09-20 16:48:00.00000056,15.92
2010-09-20 16:48:00.000000114,7.26
2010-09-20 16:48:00.000000152,4.85
2010-09-20 16:48:00.00000072,25.23
2010-09-20 16:48:00.0000004,10.97
2010-09-20 16:48:00.00000058,18.5
2010-09-20 16:48:00.00000081,8.67
2010-09-20 16:48:00.000000116,6.85
2010-09-20 16:48:00.00000040,11.86
2010-09-20 16:48:00.00000019,13.27
2010-09-20 16:48:00.000000134,8.73
2010-09-20 16:48:00.00000084,50.36
2010-09-20 16:48:00.00000016,9.39
2010-09-20 16:48:00.000000103,5.26
2012-08-20 14:47:36.0000001,7.18
2011-12-01 01:36:08.0000001,4.94
2014-03-29 14:59:28.0000001,9.67
2014-08-18 01:19:48.0000001,8.6
2012-04-30 20:04:20.0000001,5.13
2013-07-13 18:28:20.0000003,48.23
2014-10-07 19:04:08.0000003,5.43
2014-10-07 19:04:08.0000001,6.17
2013-08-21 09:32:24.0000001,5.0
2015-01-26 07:13:44.0000001,32.33
2011-03-06 21:01:00.0000003,12.76
2011-03-06 21:01:00.000000155,4.99
2011-03-06 21:01:00.000000164,5.13
2011-03-06 21:01:00.000000131,8.47
2011-03-06 21:01:00.00000091,8.66
2011-03-06 21:01:00.000000144,15.26
2011-03-06 21:01:00.000000132,5.93
2011-03-06 21:01:00.000000134,5.58
2011-03-06 21:01:00.000000110,4.57
2011-03-06 21:01:00.00000058,5.81
2011-03-06 21:01:00.00000081,29.51
2011-03-06 21:01:00.00000048,17.47
2011-03-06 21:01:00.00000079,8.71
2011-03-06 21:01:00.000000142,14.75
2011-03-06 21:01:00.00000090,11.19
2011-03-06 21:01:00.000000125,6.8
2011-03-06 21:01:00.000000119,4.59
2011-03-06 21:01:00.000000117,13.94
2011-03-06 21:01:00.00000065,9.95
2011-03-06 21:01:00.000000163,5.76
2011-03-06 21:01:00.000000159,7.91
2011-03-06 21:01:00.000000112,5.84
2011-03-06 21:01:00.00000013,30.68
2011-03-06 21:01:00.000000121,7.89
2011-03-06 21:01:00.000000152,5.3
2011-03-06 21:01:00.00000059,12.11
2011-03-06 21:01:00.00000041,5.59
2011-03-06 21:01:00.000000174,9.23
2011-03-06 21:01:00.000000171,7.69
2011-03-06 21:01:00.00000069,15.03
2011-03-06 21:01:00.00000050,4.85
2011-03-06 21:01:00.00000039,8.1
2011-03-06 21:01:00.00000082,9.65
2011-03-06 21:01:00.000000165,6.91
2011-03-06 21:01:00.000000103,5.16
2011-03-06 21:01:00.00000063,5.55
2011-03-06 21:01:00.000000100,15.4
2011-03-06 21:01:00.000000124,10.22
2011-03-06 21:01:00.000000126,6.2
2011-03-06 21:01:00.00000068,7.48
2011-03-06 21:01:00.00000030,6.87
2009-11-24 08:58:48.0000008,6.4
2009-11-24 08:58:48.0000004,8.84
2011-05-30 09:32:56.0000002,5.54
2010-01-02 12:20:32.0000001,8.29
2010-10-05 02:09:00.00000026,7.45
2010-10-05 02:09:00.00000016,5.35
2010-10-05 02:09:00.00000019,20.81
2010-10-05 02:09:00.00000014,6.5
2010-10-05 02:09:00.0000004,9.14
2010-10-05 02:09:00.00000025,17.97
2010-10-05 02:09:00.0000009,9.67
2012-01-25 22:43:44.0000005,6.15
2010-12-01 22:04:52.0000002,7.95
2013-06-23 02:54:32.0000001,17.59
2013-11-18 15:07:28.0000003,8.58
2013-08-06 23:56:32.0000002,7.01
2013-08-06 23:56:32.0000001,23.27
2012-03-10 02:36:04.0000004,5.17
2014-04-13 17:35:52.0000001,8.7
2013-09-14 16:03:12.0000001,9.63
2013-09-14 16:03:12.0000002,6.23
2013-09-14 16:03:12.0000003,5.95
2014-04-05 18:27:08.0000001,8.04
2014-04-05 18:27:08.0000002,5.48
2009-12-02 15:59:56.0000003,5.24
2010-01-03 02:03:40.0000001,4.88
2011-01-30 14:38:24.0000001,10.44
2011-04-16 21:23:16.0000005,8.55
2009-05-31 21:24:56.0000002,9.27
2009-07-14 17:59:12.0000002,13.3
2009-12-18 12:37:04.0000003,6.63
2012-11-21 15:12:48.0000002,5.14
2011-10-07 22:08:20.0000002,7.33
2011-10-07 22:08:20.0000001,11.02
2011-10-07 22:08:20.0000004,10.23
2013-09-24 21:16:40.0000008,5.2
2013-09-24 21:16:40.0000005,5.03
2014-01-25 12:36:52.0000003,9.1
2012-01-26 07:33:00.000000101,6.34
2012-01-26 07:33:00.00000057,14.12
2012-01-26 07:33:00.000000175,6.86
2012-01-26 07:33:00.00000024,9.02
2012-01-26 07:33:00.00000097,5.79
2012-01-26 07:33:00.000000115,18.21
2012-01-26 07:33:00.00000039,5.45
2012-01-26 07:33:00.000000161,7.38
2012-01-26 07:33:00.000000173,9.0
2012-01-26 07:33:00.000000183,11.73
2012-01-26 07:33:00.00000020,13.2
2012-01-26 07:33:00.00000022,10.53
2012-01-26 07:33:00.000000136,9.69
2012-01-26 07:33:00.0000008,17.32
2012-01-26 07:33:00.000000100,11.05
2012-01-26 07:33:00.00000023,9.71
2012-01-26 07:33:00.00000056,7.41
2012-01-26 07:33:00.00000018,9.42
2012-01-26 07:33:00.00000076,20.68
2012-01-26 07:33:00.00000080,8.45
2012-01-26 07:33:00.000000104,9.51
2012-01-26 07:33:00.00000082,6.13
2012-01-26 07:33:00.00000025,5.78
2012-01-26 07:33:00.000000181,8.28
2012-01-26 07:33:00.000000105,6.18
2015-03-20 23:34:40.0000001,8.05
2015-03-20 23:34:40.0000008,7.86
2015-03-20 23:34:40.0000003,18.69
2013-12-14 03:20:48.0000003,9.97
2010-12-09 07:29:00.000000164,12.68
2010-12-09 07:29:00.000000141,14.46
2010-12-09 07:29:00.00000073,9.98
2010-12-09 07:29:00.00000062,6.3
2010-12-09 07:29:00.000000139,7.87
2010-12-09 07:29:00.00000079,5.58
2010-12-09 07:29:00.000000145,9.28
2010-12-09 07:29:00.0000006,5.47
2010-12-09 07:29:00.00000066,5.01
2010-12-09 07:29:00.000000171,10.44
2010-12-09 07:29:00.000000136,8.58
2010-12-09 07:29:00.00000026,22.79
2010-12-09 07:29:00.00000044,5.05
2010-12-09 07:29:00.00000083,9.71
2010-12-09 07:29:00.00000028,8.16
2010-12-09 07:29:00.000000168,11.87
2010-12-09 07:29:00.000000180,6.21
2010-12-09 07:29:00.00000094,7.36
2010-12-09 07:29:00.00000080,50.26
2010-12-09 07:29:00.000000181,12.6
2010-12-09 07:29:00.00000086,11.48
2011-09-25 13:01:20.0000002,5.56
2014-02-20 18:49:04.0000001,9.64
2010-08-21 23:02:28.0000004,5.71
2010-08-21 23:02:28.0000001,15.44
2010-08-21 23:02:28.0000002,7.18
2012-05-08 03:50:00.00000017,21.42
2012-05-08 03:50:00.00000010,8.0
2012-05-08 03:50:00.0000005,6.89
2009-07-31 07:30:56.0000003,19.16
2012-03-06 07:33:04.0000001,12.11
2015-03-12 19:43:24.0000006,31.37
2014-01-18 17:43:28.0000001,8.23
2011-09-04 01:36:36.0000001,7.13
2010-08-09 08:53:56.0000001,7.07
2015-02-01 00:48:44.0000002,4.85
2014-01-26 15:28:52.0000001,8.44
2014-01-26 15:28:52.0000002,12.57
2011-12-06 11:07:40.0000004,10.64
2011-07-12 19:41:48.0000001,9.1
2010-09-16 14:27:16.0000002,7.25
2015-02-14 20:20:56.0000003,5.13
2009-01-22 12:27:20.0000002,12.29
2011-04-23 21:22:20.0000003,9.99
2011-04-23 21:22:20.0000004,15.03
2015-02-21 18:39:16.0000003,5.15
2015-02-21 18:39:16.0000004,6.77
2009-04-23 00:05:40.0000002,8.32
2013-03-09 21:40:52.0000001,8.8
2010-07-22 09:37:12.0000002,32.98
2012-07-31 02:46:40.0000001,9.78
2015-02-21 17:23:28.0000004,12.11
2012-11-19 22:15:32.0000001,8.47
2009-01-26 18:26:48.0000005,7.05
2009-09-22 11:47:24.0000001,9.93
2012-07-05 18:30:36.0000004,5.55
2012-11-20 21:54:00.000000225,6.06
2012-11-20 21:54:00.00000025,12.44
2012-11-20 21:54:00.00000036,16.42
2012-11-20 21:54:00.000000102,14.9
2012-11-20 21:54:00.000000105,23.82
2012-11-20 21:54:00.000000167,17.65
2012-11-20 21:54:00.000000186,7.01
2012-11-20 21:54:00.000000172,6.65
2012-11-20 21:54:00.000000202,14.47
2012-11-20 21:54:00.000000179,35.02
2012-11-20 21:54:00.000000110,8.49
2012-11-20 21:54:00.00000076,7.81
2012-11-20 21:54:00.000000195,19.08
2012-11-20 21:54:00.000000131,31.39
2012-11-20 21:54:00.0000002,12.6
2012-11-20 21:54:00.00000068,26.72
2012-11-20 21:54:00.000000138,8.51
2012-11-20 21:54:00.00000090,8.33
2012-11-20 21:54:00.000000169,7.37
2012-11-20 21:54:00.00000065,7.99
2012-11-20 21:54:00.000000121,20.65
2012-11-20 21:54:00.00000024,5.5
2012-11-20 21:54:00.000000123,9.7
2012-11-20 21:54:00.000000100,10.98
2012-11-20 21:54:00.0000004,6.88
2012-11-20 21:54:00.00000098,5.12
2012-11-20 21:54:00.000000205,5.98
2012-11-20 21:54:00.000000103,25.88
2012-11-20 21:54:00.00000092,13.82
2012-11-20 21:54:00.00000040,7.2
2012-11-20 21:54:00.00000069,22.63
2012-11-20 21:54:00.000000148,15.2
2012-11-20 21:54:00.000000233,5.76
2014-06-23 00:16:00.00000054,13.19
2014-06-23 00:16:00.00000059,32.39
2014-06-23 00:16:00.00000051,7.78
2014-06-23 00:16:00.00000012,10.95
2014-06-23 00:16:00.00000046,29.03
2014-06-23 00:16:00.00000032,6.66
2014-06-23 00:16:00.00000017,9.82
2014-06-23 00:16:00.0000006,5.73
2014-06-23 00:16:00.00000084,8.94
2014-06-23 00:16:00.00000021,44.57
2014-06-23 00:16:00.0000007,7.68
2014-06-23 00:16:00.00000045,8.04
